MUNICIPIO,DF,DL,SECCION,TIPO,GOB_2019,PM_2019,DL_2019,GOB_2021,PM_2021,DL_2021,PM_2024,DL_2024,ESTRAT_CEN,CLASIFICACION,PRIORIDAD,PERFIL,CLASE,LN_FEB_26,MORENA_PM_2024,DIF_PM24,META
MEXICALI,2,4,530,URBANO(A),77,76,64,37,83,103,87,169,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA,1138,300,213,301
MEXICALI,2,4,531,URBANO(A),62,63,57,12,52,66,78,144,SI,OPOSITOR,3,MIXTO,MEDIA ALTA,1144,258,180,259
MEXICALI,2,4,532,URBANO(A),80,107,90,34,71,86,115,163,SI,OPOSITOR,3,MIXTO,MEDIA,1336,319,204,320
MEXICALI,2,4,533,URBANO(A),82,81,63,42,92,101,112,171,SI,OPOSITOR,3,ADULTOS MAYORES,MEDIA,1394,330,218,331
MEXICALI,2,4,534,URBANO(A),126,129,90,47,91,89,161,164,SI,SWITCH,1,MIXTO,MEDIA,1771,367,206,368
MEXICALI,2,4,535,URBANO(A),40,47,34,10,30,25,42,35,SI,OPOSITOR,3,MIXTO,MEDIA ALTA,579,133,91,134
MEXICALI,2,4,536,URBANO(A),50,49,41,18,41,31,62,60,SI,OPOSITOR,3,MIXTO,MEDIA,820,227,165,228
MEXICALI,2,4,537,URBANO(A),54,59,47,9,32,25,49,44,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA,868,208,159,209
MEXICALI,2,4,539,URBANO(A),62,71,56,13,32,33,24,58,SI,SWITCH,1,DISCAPACITADOS,MEDIA,925,128,104,129
MEXICALI,7,5,540,MIXTO(A),257,281,249,44,92,68,217,155,NO,OPOSITOR,3,MIXTO,MEDIA,8384,1558,1341,1559
MEXICALI,2,4,541,URBANO(A),114,129,103,28,67,46,117,124,SI,OPOSITOR,3,MIXTO,MEDIA,3111,736,619,737
MEXICALI,2,4,542,URBANO(A),126,136,126,43,83,67,125,133,SI,SWITCH,1,POBLACION INDIGENA,MEDIA,2779,662,537,663
MEXICALI,2,4,543,URBANO(A),122,125,123,41,72,70,114,133,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA,2346,583,469,584
MEXICALI,2,4,545,URBANO(A),174,189,156,68,118,88,182,211,SI,OPOSITOR,3,MIXTO,MEDIA ALTA,3919,861,679,862
MEXICALI,2,4,546,URBANO(A),55,65,56,18,52,29,45,53,SI,OPOSITOR,3,DISCAPACITADOS,MEDIA,937,226,181,227
MEXICALI,2,4,547,URBANO(A),196,217,206,31,84,54,151,187,SI,SWITCH,1,DISCAPACITADOS,MEDIA,2070,470,319,471
MEXICALI,1,2,548,RURAL,23,30,14,8,14,13,38,33,SI,SWITCH,1,JOVENES,MEDIA,505,115,77,116
MEXICALI,7,1,549,RURAL,60,66,70,7,22,11,91,62,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA BAJA,1221,338,247,339
MEXICALI,7,1,550,RURAL,152,167,160,109,125,127,0,0,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,1455,0,0,1
MEXICALI,7,1,551,RURAL,129,135,128,61,67,68,60,62,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1245,334,274,335
MEXICALI,7,1,552,RURAL,175,183,183,74,97,85,106,109,NO,SWITCH,1,MIXTO,MEDIA BAJA,1615,318,212,319
MEXICALI,7,1,553,MIXTO(A),278,286,267,127,181,163,63,168,NO,SWITCH,1,MIXTO,MEDIA BAJA,2068,253,190,254
MEXICALI,7,1,554,URBANO(A),145,148,148,85,130,114,193,191,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,1615,418,225,419
MEXICALI,7,1,555,URBANO(A),171,177,165,25,125,105,161,156,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,2635,468,307,469
MEXICALI,7,1,556,RURAL,361,278,374,154,196,197,160,173,NO,SWITCH,1,MIXTO,MEDIA BAJA,2190,583,423,584
MEXICALI,7,1,557,RURAL,30,34,30,14,16,14,24,29,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA BAJA,457,104,80,105
MEXICALI,7,1,558,URBANO(A),210,198,196,78,150,118,221,218,NO,OPOSITOR,3,MIXTO,MEDIA,2405,489,268,490
MEXICALI,7,1,559,URBANO(A),136,169,120,57,108,84,142,155,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,1232,216,74,217
MEXICALI,7,1,560,URBANO(A),150,159,141,66,151,106,158,146,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,1464,311,153,312
MEXICALI,7,1,561,URBANO(A),184,192,167,63,116,87,164,168,NO,SWITCH,1,MIXTO,MEDIA ALTA,1703,324,160,325
MEXICALI,7,1,562,URBANO(A),218,236,213,85,134,115,91,101,NO,SWITCH,1,MIXTO,MEDIA,2018,277,186,278
MEXICALI,7,1,563,RURAL,63,70,58,50,71,97,60,106,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,1125,331,271,332
MEXICALI,1,2,564,MIXTO(A),89,90,71,35,56,47,124,110,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1187,215,91,216
MEXICALI,7,5,566,URBANO(A),136,149,170,31,56,35,91,65,NO,OPOSITOR,3,MIXTO,MEDIA,2574,602,511,603
MEXICALI,7,5,567,MIXTO(A),90,102,92,24,50,33,58,39,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,1262,339,281,340
MEXICALI,7,5,569,MIXTO(A),137,141,116,76,138,144,216,194,NO,LEAL,2,ADULTOS MAYORES,ALTA,591,85,-131,86
MEXICALI,7,5,570,MIXTO(A),318,318,287,127,301,253,776,582,NO,SWITCH,1,MIXTO,MEDIA ALTA,5936,1216,440,1217
MEXICALI,1,2,572,RURAL,138,150,127,57,111,98,250,223,SI,SWITCH,1,MIXTO,MEDIA ALTA,3284,635,385,636
MEXICALI,1,1,573,MIXTO(A),62,60,62,38,53,55,59,37,SI,SWITCH,1,POBLACION INDIGENA,MEDIA,1466,115,56,116
MEXICALI,7,1,574,RURAL,169,200,173,45,58,48,88,115,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,1581,273,185,274
MEXICALI,7,1,575,MIXTO(A),213,223,217,113,176,166,199,222,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,2583,574,375,575
MEXICALI,7,1,576,URBANO(A),34,37,33,19,25,27,30,21,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,532,152,122,153
MEXICALI,7,1,577,URBANO(A),126,146,127,38,63,52,105,119,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,1601,441,336,442
MEXICALI,7,1,578,URBANO(A),154,172,132,45,87,74,173,170,NO,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1732,402,229,403
MEXICALI,7,1,579,RURAL,164,173,168,68,83,80,95,123,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,1417,314,219,315
MEXICALI,7,1,580,RURAL,25,29,24,21,26,25,31,30,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,559,130,99,131
MEXICALI,7,1,581,RURAL,115,115,122,46,61,60,79,88,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,1020,217,138,218
MEXICALI,7,1,582,URBANO(A),120,115,119,96,113,109,99,113,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,1256,289,190,290
MEXICALI,7,1,583,URBANO(A),77,78,70,26,47,18,86,89,NO,SWITCH,1,MIXTO,MEDIA BAJA,1287,315,229,316
MEXICALI,7,1,584,URBANO(A),96,95,89,31,69,50,132,122,NO,SWITCH,1,MIXTO,MEDIA,1314,300,168,301
MEXICALI,7,1,585,URBANO(A),63,76,69,32,63,38,110,107,NO,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,930,245,135,246
MEXICALI,7,1,586,URBANO(A),81,57,74,36,64,44,66,76,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,884,248,182,249
MEXICALI,7,1,587,RURAL,19,18,18,10,17,12,18,21,NO,SWITCH,1,ADULTOS MAYORES,BAJA,234,69,51,70
MEXICALI,7,1,588,RURAL,125,130,124,30,49,34,91,100,NO,SWITCH,1,MIXTO,MEDIA BAJA,1107,276,185,277
MEXICALI,7,1,589,MIXTO(A),139,153,132,57,93,77,188,233,NO,SWITCH,1,DISCAPACITADOS,MEDIA,1245,288,100,289
MEXICALI,7,1,590,MIXTO(A),198,217,207,106,151,122,193,202,NO,SWITCH,1,MIXTO,MEDIA,2309,506,313,507
MEXICALI,7,1,591,MIXTO(A),71,73,65,19,30,26,45,40,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,784,216,171,217
MEXICALI,7,1,592,MIXTO(A),151,161,147,29,51,45,81,81,NO,SWITCH,1,DISCAPACITADOS,MEDIA,1592,407,326,408
MEXICALI,1,1,593,URBANO(A),79,63,88,26,44,37,73,60,SI,OPOSITOR,3,MIXTO,MEDIA,1278,278,205,279
MEXICALI,1,1,594,URBANO(A),181,190,213,53,104,69,201,141,SI,SWITCH,1,MIXTO,MEDIA ALTA,7173,1259,1058,1260
MEXICALI,1,1,596,URBANO(A),120,140,125,41,83,66,155,107,SI,SWITCH,1,MIXTO,MEDIA ALTA,2753,586,431,587
MEXICALI,7,1,597,RURAL,109,124,112,34,64,56,114,87,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,1529,329,215,330
MEXICALI,7,1,598,RURAL,90,92,94,22,30,28,65,58,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,1052,249,184,250
MEXICALI,7,1,599,URBANO(A),169,184,182,45,69,55,92,71,NO,SWITCH,1,MIXTO,MEDIA,2377,633,541,634
MEXICALI,7,1,600,RURAL,73,70,67,20,31,24,51,38,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,856,207,156,208
MEXICALI,7,1,601,URBANO(A),152,152,158,77,83,86,117,190,NO,SWITCH,1,MIXTO,MEDIA,1543,364,247,365
MEXICALI,7,1,602,MIXTO(A),98,106,104,32,47,38,124,229,NO,SWITCH,1,JOVENES,MEDIA BAJA,1577,376,252,377
MEXICALI,7,1,603,RURAL,160,164,165,102,122,115,102,140,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,2242,622,520,623
MEXICALI,7,1,604,RURAL,77,84,75,23,32,33,47,68,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,842,270,223,271
MEXICALI,7,1,605,URBANO(A),72,74,71,32,60,47,54,109,NO,SWITCH,1,MIXTO,MEDIA,1233,164,110,165
MEXICALI,7,1,606,URBANO(A),68,69,65,21,43,40,57,63,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,999,286,229,287
MEXICALI,7,1,607,URBANO(A),78,90,81,46,73,57,56,137,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,1181,159,103,160
MEXICALI,7,1,608,URBANO(A),100,111,98,51,70,59,110,138,NO,SWITCH,1,DISCAPACITADOS,MEDIA,1492,364,254,365
MEXICALI,7,1,609,RURAL,55,56,56,20,29,31,44,47,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,698,158,114,159
MEXICALI,7,1,610,RURAL,139,149,139,69,80,72,68,72,NO,SWITCH,1,POBLACION INDIGENA,BAJA,1707,374,306,375
MEXICALI,7,1,611,URBANO(A),104,107,106,40,67,54,41,82,NO,SWITCH,1,MIXTO,MEDIA BAJA,1286,160,119,161
MEXICALI,7,1,612,RURAL,41,44,42,13,11,13,0,0,NO,SWITCH,1,DISCAPACITADOS,BAJA,533,0,0,1
MEXICALI,7,1,613,MIXTO(A),197,189,205,98,121,115,146,210,NO,SWITCH,1,MIXTO,MEDIA BAJA,2082,510,364,511
MEXICALI,7,1,614,RURAL,89,96,98,20,34,27,43,56,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA BAJA,698,192,149,193
MEXICALI,7,1,615,URBANO(A),63,74,50,28,54,36,66,61,NO,SWITCH,1,MIXTO,MEDIA ALTA,1911,463,397,464
MEXICALI,7,1,616,RURAL,68,69,72,22,25,30,47,39,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,1044,254,207,255
MEXICALI,7,1,617,RURAL,49,53,56,10,20,11,32,49,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA,896,249,217,250
MEXICALI,7,1,618,RURAL,93,100,92,43,62,55,65,94,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,777,243,178,244
MEXICALI,7,1,619,RURAL,41,45,35,42,59,49,38,41,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,758,161,123,162
MEXICALI,7,1,620,MIXTO(A),123,132,123,47,68,56,84,120,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,2321,517,433,518
MEXICALI,7,1,621,URBANO(A),143,157,143,52,67,62,129,144,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1449,440,311,441
MEXICALI,7,1,622,URBANO(A),104,119,94,30,76,53,131,117,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,1873,496,365,497
MEXICALI,7,1,623,URBANO(A),69,58,51,22,43,37,125,132,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA,1504,323,198,324
MEXICALI,7,1,624,URBANO(A),25,36,27,9,20,14,31,48,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA BAJA,1169,343,312,344
MEXICALI,7,1,625,URBANO(A),76,75,72,25,36,34,74,92,NO,SWITCH,1,MIXTO,MEDIA BAJA,1679,407,333,408
MEXICALI,7,1,626,URBANO(A),204,212,210,66,84,69,111,130,NO,SWITCH,1,POBLACION INDIGENA,BAJA,2146,497,386,498
MEXICALI,7,1,627,RURAL,109,128,118,50,69,59,79,111,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,2410,637,558,638
MEXICALI,7,1,628,URBANO(A),96,105,113,24,44,31,76,118,NO,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,1465,463,387,464
MEXICALI,7,1,629,MIXTO(A),68,77,65,20,37,25,21,79,NO,SWITCH,1,MIXTO,MEDIA,1221,186,165,187
MEXICALI,7,1,630,MIXTO(A),54,60,57,11,33,26,36,87,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,868,119,83,120
MEXICALI,7,1,631,URBANO(A),61,69,59,14,42,28,70,92,NO,SWITCH,1,ADULTOS MAYORES,MEDIA,1085,326,256,327
MEXICALI,7,1,632,MIXTO(A),17,22,15,4,12,8,21,28,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA BAJA,403,108,87,109
MEXICALI,7,5,633,MIXTO(A),157,217,298,68,104,86,163,160,NO,SWITCH,1,DISCAPACITADOS,MEDIA ALTA,2556,631,468,632
MEXICALI,7,1,634,RURAL,101,107,101,38,64,48,82,108,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1224,370,288,371
MEXICALI,7,1,635,RURAL,90,91,94,34,41,41,52,59,NO,SWITCH,1,MIXTO,MEDIA BAJA,927,196,144,197
MEXICALI,7,5,636,URBANO(A),30,28,27,13,19,11,23,20,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,501,140,117,141
MEXICALI,7,5,637,MIXTO(A),15,18,18,4,13,8,18,21,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA,457,124,106,125
MEXICALI,7,5,638,URBANO(A),36,43,35,10,27,20,77,13,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,622,118,41,119
MEXICALI,7,5,639,URBANO(A),56,54,54,32,42,30,69,67,NO,SWITCH,1,DISCAPACITADOS,MEDIA,916,218,149,219
MEXICALI,7,1,640,URBANO(A),66,58,64,16,40,29,55,75,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA,1444,329,274,330
MEXICALI,7,1,641,URBANO(A),56,70,59,17,44,32,67,84,NO,SWITCH,1,DISCAPACITADOS,ALTA,920,253,186,254
MEXICALI,7,1,642,URBANO(A),97,106,96,32,73,56,140,181,NO,SWITCH,1,JOVENES,MEDIA,2345,579,439,580
MEXICALI,7,1,643,URBANO(A),131,126,138,41,73,52,111,147,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,2507,599,488,600
MEXICALI,7,5,644,URBANO(A),103,114,100,16,110,75,87,70,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,816,170,83,171
MEXICALI,7,1,645,URBANO(A),225,231,237,77,153,119,222,268,NO,SWITCH,1,JOVENES,MEDIA,4697,839,617,840
MEXICALI,7,5,646,MIXTO(A),64,73,68,15,20,16,22,22,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,694,21,-1,22
MEXICALI,7,5,647,URBANO(A),110,108,106,39,52,46,42,36,NO,SWITCH,1,DISCAPACITADOS,MEDIA,820,246,204,247
MEXICALI,7,5,648,URBANO(A),102,107,111,18,26,29,74,74,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA BAJA,1191,308,234,309
MEXICALI,7,5,649,MIXTO(A),55,59,61,11,24,24,62,47,NO,SWITCH,1,DISCAPACITADOS,MEDIA,778,185,123,186
MEXICALI,7,5,650,URBANO(A),20,20,19,4,13,8,21,24,NO,OPOSITOR,3,MIXTO,MEDIA BAJA,688,165,144,166
MEXICALI,7,5,651,MIXTO(A),98,100,93,43,62,63,74,58,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,1094,269,195,270
MEXICALI,7,5,652,URBANO(A),52,54,49,31,46,39,46,34,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,771,209,163,210
MEXICALI,7,5,653,URBANO(A),89,92,87,19,38,30,52,47,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA BAJA,1201,307,255,308
MEXICALI,7,5,654,URBANO(A),55,58,356,36,43,38,42,31,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,910,247,205,248
MEXICALI,7,5,655,MIXTO(A),78,82,78,25,42,17,57,54,NO,OPOSITOR,3,MIXTO,MEDIA BAJA,1428,361,304,362
MEXICALI,7,5,656,MIXTO(A),94,90,93,43,60,50,60,44,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,1424,364,304,365
MEXICALI,7,5,657,RURAL,122,119,103,51,74,62,51,46,NO,SWITCH,1,MIXTO,MEDIA BAJA,1005,239,188,240
MEXICALI,7,5,658,RURAL,121,126,121,67,72,69,55,50,NO,SWITCH,1,MIXTO,MEDIA BAJA,1179,310,255,311
MEXICALI,7,5,659,MIXTO(A),39,48,43,9,23,16,33,38,NO,SWITCH,1,DISCAPACITADOS,MEDIA,745,187,154,188
MEXICALI,7,5,660,RURAL,37,41,44,11,20,13,42,33,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,519,125,83,126
MEXICALI,7,5,663,RURAL,208,217,202,68,81,85,86,71,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA BAJA,1670,481,395,482
MEXICALI,7,5,664,URBANO(A),296,291,293,108,609,135,149,144,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,2035,483,334,484
MEXICALI,7,5,665,URBANO(A),117,124,121,51,63,58,51,48,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1059,267,216,268
MEXICALI,7,5,666,URBANO(A),74,75,67,32,42,38,46,44,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,633,169,123,170
MEXICALI,7,5,667,URBANO(A),98,97,98,40,46,42,52,49,NO,OPOSITOR,3,MIXTO,MEDIA,920,235,183,236
MEXICALI,7,5,668,URBANO(A),170,171,179,53,63,53,49,43,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1134,305,256,306
MEXICALI,7,5,669,RURAL,38,39,38,11,14,13,27,24,NO,SWITCH,1,DISCAPACITADOS,BAJA,334,63,36,64
MEXICALI,7,5,670,URBANO(A),64,66,61,19,18,21,6,10,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,362,119,113,120
MEXICALI,7,5,671,URBANO(A),60,67,61,22,21,19,15,12,NO,SWITCH,1,DISCAPACITADOS,MEDIA BAJA,372,113,98,114
MEXICALI,7,5,672,RURAL,29,30,27,4,10,7,6,5,NO,OPOSITOR,3,DISCAPACITADOS,BAJA,415,113,107,114
SAN FELIPE,7,5,673,URBANO(A),51,56,28,21,39,23,23,43,NO,OPOSITOR,3,N/D,MEDIA BAJA,891,151,128,152
SAN FELIPE,7,5,674,URBANO(A),50,55,33,12,23,17,23,26,NO,OPOSITOR,3,N/D,MEDIA,855,152,129,153
SAN FELIPE,7,5,675,MIXTO(A),77,74,54,18,51,25,30,84,NO,SWITCH,1,N/D,MEDIA,1323,166,136,167
SAN FELIPE,7,5,676,URBANO(A),70,72,48,23,43,29,32,53,NO,SWITCH,1,N/D,MEDIA ALTA,1378,265,233,266
SAN FELIPE,7,5,677,URBANO(A),30,26,20,12,21,19,16,28,NO,SWITCH,1,N/D,MEDIA,610,118,102,119
SAN FELIPE,7,5,678,MIXTO(A),344,326,179,92,172,90,96,147,NO,SWITCH,1,N/D,MEDIA BAJA,5736,1154,1058,1155
SAN FELIPE,7,5,679,URBANO(A),109,113,70,32,64,36,53,76,NO,SWITCH,1,N/D,MEDIA,2096,400,347,401
SAN FELIPE,7,5,680,URBANO(A),102,92,59,22,52,33,36,66,NO,SWITCH,1,N/D,MEDIA,2277,492,456,493
MEXICALI,1,3,681,URBANO(A),102,108,96,48,101,91,168,140,SI,SWITCH,1,ADULTOS MAYORES,ALTA,516,88,-80,89
MEXICALI,1,2,682,URBANO(A),360,282,279,239,478,430,945,770,SI,SWITCH,1,MIXTO,ALTA,2911,438,-507,439
MEXICALI,1,3,683,URBANO(A),81,88,74,35,73,56,114,99,SI,SWITCH,1,ADULTOS MAYORES,ALTA,729,146,32,147
MEXICALI,1,3,684,URBANO(A),99,104,104,41,88,82,112,98,SI,SWITCH,1,ADULTOS MAYORES,ALTA,655,138,26,139
MEXICALI,1,3,685,URBANO(A),107,104,80,49,88,69,121,101,SI,SWITCH,1,JEFAS DE HOGAR,ALTA,691,137,16,138
MEXICALI,1,3,686,URBANO(A),80,84,75,21,53,51,71,68,SI,SWITCH,1,ADULTOS MAYORES,ALTA,559,130,59,131
MEXICALI,1,3,687,URBANO(A),70,84,78,26,56,45,73,70,SI,SWITCH,1,ADULTOS MAYORES,ALTA,660,158,85,159
MEXICALI,1,2,688,URBANO(A),90,95,87,41,64,58,90,90,SI,SWITCH,1,ADULTOS MAYORES,MEDIA ALTA,652,178,88,179
MEXICALI,1,2,689,URBANO(A),67,70,80,18,40,30,82,66,SI,SWITCH,1,ADULTOS MAYORES,ALTA,699,180,98,181
MEXICALI,7,1,693,MIXTO(A),57,63,53,17,34,24,62,56,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,1029,406,344,407
TECATE,9,6,694,URBANO(A),162,161,183,53,58,105,82,80,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,1822,286,204,287
TECATE,9,6,695,URBANO(A),174,151,179,55,54,116,75,76,NO,SWITCH,1,ADULTOS MAYORES,ALTA,1513,272,197,273
TECATE,9,6,696,URBANO(A),255,217,244,64,66,161,144,135,NO,SWITCH,1,ADULTOS MAYORES,ALTA,2197,384,240,385
TECATE,9,6,697,URBANO(A),171,135,159,34,41,87,65,81,NO,OPOSITOR,3,ADULTOS MAYORES,ALTA,1172,244,179,245
TECATE,9,6,698,URBANO(A),105,95,100,32,31,57,56,59,NO,SWITCH,1,ADULTOS MAYORES,ALTA,744,131,75,132
TECATE,9,6,699,URBANO(A),115,99,115,41,39,72,81,69,NO,SWITCH,1,ADULTOS MAYORES,ALTA,945,139,58,140
TECATE,9,6,700,URBANO(A),256,172,185,87,57,96,111,141,NO,OPOSITOR,3,DISCAPACITADOS,ALTA,1337,239,128,240
TECATE,9,6,701,URBANO(A),169,147,164,42,49,100,100,93,NO,SWITCH,1,ADULTOS MAYORES,ALTA,1510,238,138,239
TECATE,9,6,703,URBANO(A),231,223,236,53,60,124,72,94,NO,OPOSITOR,3,ADULTOS MAYORES,MEDIA ALTA,2110,452,380,453
TECATE,9,6,704,URBANO(A),137,130,132,31,33,65,55,76,NO,SWITCH,1,MIXTO,MEDIA ALTA,1186,233,178,234
TECATE,9,6,705,URBANO(A),153,136,159,34,41,87,84,100,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,1740,321,237,322
TECATE,9,6,706,URBANO(A),211,200,220,59,57,151,154,149,NO,SWITCH,1,MIXTO,ALTA,1862,306,152,307
TECATE,9,6,707,URBANO(A),155,166,164,53,52,110,99,98,NO,SWITCH,1,ADULTOS MAYORES,ALTA,1183,185,86,186
TECATE,9,6,708,URBANO(A),164,142,163,48,55,81,99,108,NO,OPOSITOR,3,ADULTOS MAYORES,ALTA,1250,243,144,244
TECATE,9,6,709,MIXTO(A),205,176,205,46,60,118,140,149,NO,SWITCH,1,MIXTO,MEDIA ALTA,1849,312,172,313
TECATE,9,6,710,MIXTO(A),171,159,176,37,51,92,76,90,NO,SWITCH,1,POBLACION INDIGENA,MEDIA,2014,311,235,312
TECATE,9,6,711,URBANO(A),237,232,251,57,64,133,77,127,NO,OPOSITOR,3,MIXTO,MEDIA,3553,700,623,701
TECATE,9,6,712,URBANO(A),119,121,124,29,37,79,52,55,NO,SWITCH,1,MIXTO,MEDIA ALTA,1435,282,230,283
TECATE,9,6,713,URBANO(A),111,105,116,22,36,67,34,42,NO,SWITCH,1,MIXTO,MEDIA ALTA,1572,317,283,318
TECATE,9,6,714,URBANO(A),223,201,221,69,66,120,72,122,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,4168,760,688,761
TECATE,9,6,715,URBANO(A),180,160,165,55,59,93,46,79,NO,OPOSITOR,3,MIXTO,MEDIA,4448,869,823,870
TECATE,9,6,716,URBANO(A),216,189,230,51,64,112,95,113,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,3029,600,505,601
TECATE,9,6,717,URBANO(A),157,145,173,26,33,64,42,60,NO,SWITCH,1,MIXTO,MEDIA ALTA,1537,280,238,281
TECATE,9,6,718,URBANO(A),101,109,108,29,34,52,45,59,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,1734,339,294,340
TECATE,9,6,719,URBANO(A),97,87,84,11,12,31,25,32,NO,OPOSITOR,3,MIXTO,MEDIA ALTA,1099,236,211,237
TECATE,9,6,720,URBANO(A),119,102,121,31,34,73,50,56,NO,OPOSITOR,3,DISCAPACITADOS,MEDIA ALTA,1372,237,187,238
TECATE,9,6,724,MIXTO(A),276,282,293,60,59,107,98,116,NO,OPOSITOR,3,MIXTO,MEDIA BAJA,6497,989,891,990
TECATE,9,6,725,MIXTO(A),66,67,64,22,22,19,22,34,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,885,173,151,174
TECATE,9,6,726,MIXTO(A),141,162,136,40,52,50,44,55,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1811,346,302,347
TECATE,9,6,727,RURAL,73,71,75,31,31,37,46,46,NO,SWITCH,1,POBLACION INDIGENA,BAJA,824,112,66,113
TECATE,9,6,728,MIXTO(A),62,59,55,16,19,25,24,33,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,1089,210,186,211
TECATE,9,6,729,MIXTO(A),74,75,77,31,30,42,36,43,NO,SWITCH,1,POBLACION INDIGENA,MEDIA BAJA,1616,286,250,287
TECATE,9,6,730,RURAL,85,83,82,42,50,48,39,51,NO,OPOSITOR,3,POBLACION INDIGENA,MEDIA BAJA,2225,459,420,460
TECATE,9,6,731,MIXTO(A),63,65,65,36,42,50,40,44,NO,SWITCH,1,ADULTOS,MEDIA BAJA,1208,198,158,199
TECATE,9,6,732,RURAL,77,95,87,28,32,39,42,31,NO,SWITCH,1,MIXTO,MEDIA BAJA,439,80,38,81
TECATE,9,6,733,MIXTO(A),86,87,87,14,39,44,85,85,NO,SWITCH,1,ADULTOS MAYORES,MEDIA BAJA,1409,223,138,224
